offset,dA,tc,A,f,df
29.7851562814,0.0270318022,75.2876100504,7.5124088814,0.198466881,0.0070207015
29.2111766369,0.0092909513,75.2876100504,8.842829746,0.198466881,0.0070178599
29.2111766369,0.0092909513,75.2876100504,8.1585358863,0.198466881,0.0070178599
29.2111766369,0.0215801984,75.2876100504,8.1585358863,0.198466881,0.0070159551
29.2111766369,0.0215801984,75.2876100504,8.1585358863,0.198466881,0.0070179976
29.2111766369,0.01516702,75.2876100504,8.1585358863,0.198466881,0.0070179976
29.2111766369,0.01516702,75.2876100504,8.1585358863,0.198466881,0.0070179976
29.2111766369,0.01516702,75.4581491745,8.4899485493,0.198466881,0.0070223684
29.2111766369,0.0242937919,75.4581491745,8.4899485493,0.198466881,0.0070223684
28.6918476218,0.0392192872,75.4581491745,8.7535505809,0.198466881,0.0070223684
28.6918476218,0.0392192872,75.4581491745,8.7535505809,0.198466881,0.007017409
28.8587532845,0.0190502827,75.4581491745,8.0585593487,0.1985353826,0.0070196677
28.8587532845,0.0190502827,75.4581491745,8.0585593487,0.1985353826,0.0070196677
28.8587532845,0.0190502827,71.0619766932,9.0736699491,0.1988448457,0.0070134117
28.8587532845,0.0190502827,73.0323095816,9.0736699491,0.1990607266,0.0070134117
28.8587532845,0.0165648298,75.5597217998,9.0736699491,0.1990607266,0.0070134117
28.8587532845,0.0165648298,75.5597217998,9.0736699491,0.1990607266,0.0070167662
28.8587532845,0.0027141583,75.5597217998,9.0736699491,0.1990607266,0.0070167662
28.8587532845,0.0027141583,75.5597217998,9.0736699491,0.1990607266,0.0070167662
28.8587532845,0.0027141583,75.5597217998,9.0736699491,0.1990607266,0.0070049591
28.8587532845,0.0027141583,75.5597217998,9.0736699491,0.1990607266,0.0070049591
28.8587532845,0.0027141583,75.3280349244,9.0520528242,0.1990607266,0.0070127852
28.8587532845,0.0027141583,75.3280349244,8.8970556612,0.1990607266,0.0070127852
29.0886694845,0.0027141583,75.3280349244,8.8970556612,0.1990607266,0.0070127852
29.3304026083,0.0027141583,75.5182350495,8.8970556612,0.1990607266,0.0070127852
29.3304026083,0.017136094,75.1472499518,8.8970556612,0.1989384796,0.0070058146
29.3304026083,0.017136094,75.1472499518,8.8970556612,0.1989384796,0.0070032966
28.7651808456,0.0295678003,75.1472499518,7.7007059167,0.1985214203,0.0070137119
28.7651808456,0.0295678003,75.1472499518,7.7007059167,0.1987258195,0.0070208298
28.7651808456,0.0207795084,75.1472499518,7.7007059167,0.1987258195,0.0070208298
29.3570017733,0.0395508092,74.9391884776,7.6412561989,0.1987258195,0.0070208298
29.3570017733,0.0060098384,74.9391884776,8.8921517786,0.1987258195,0.0070208298
29.3570017733,0.0060098384,74.9391884776,8.8921517786,0.1987258195,0.0070208298
29.3570017733,0.0060098384,74.9391884776,8.8921517786,0.1979992466,0.0070208298
29.3570017733,0.0019111147,74.9391884776,8.8921517786,0.1979992466,0.0070208298
29.3570017733,0.0019111147,74.9391884776,8.9239290424,0.1978407244,0.0070208298
29.3570017733,0.0019111147,74.9391884776,8.9239290424,0.1980226389,0.0070208298
29.3570017733,0.0019111147,74.9391884776,8.9239290424,0.1980226389,0.0070208298
29.3570017733,0.0019111147,75.4913245467,9.2942410428,0.1980226389,0.0070208298
29.3815513413,0.0019111147,75.4913245467,7.1019420776,0.1980226389,0.0070208298
29.3815513413,0.0019111147,75.4913245467,7.1222787728,0.1980226389,0.0070314432
29.3815513413,0.0578551253,75.4913245467,7.1222787728,0.1980226389,0.0070314432
29.3815513413,0.0266109042,75.4913245467,7.1222787728,0.1980588948,0.0070314432
29.3815513413,0.0266109042,75.4913245467,7.1222787728,0.1979903471,0.0070172555
29.3815513413,0.0562828878,75.4913245467,7.1222787728,0.1980028985,0.0070172555
29.3815513413,0.0562828878,75.4913245467,7.503630292,0.1980028985,0.0070348289
29.6678017876,0.0562828878,75.4913245467,7.503630292,0.1980028985,0.0070348289
29.6678017876,0.0318263409,75.7620696454,7.503630292,0.1980028985,0.0070272813
28.771084417,0.0491300116,75.7620696454,7.503630292,0.1980028985,0.0070214626
28.771084417,0.0491300116,75.7620696454,7.503630292,0.1980028985,0.0070214626
28.771084417,0.0491300116,76.0503947809,7.1848596252,0.1980028985,0.0070214626
28.771084417,0.0491300116,76.0503947809,7.1848596252,0.1980028985,0.0070214626
28.771084417,0.0491300116,76.0503947809,6.8799958513,0.1980028985,0.0070214626
28.771084417,0.0161048827,75.8148380573,6.8799958513,0.1980028985,0.0070171796
28.689969356,0.0161048827,75.8148380573,6.8799958513,0.1984383984,0.0070140032
28.689969356,0.0161048827,75.1915941851,7.815589446,0.1990358975,0.0070140032
29.8448329196,0.0284877378,75.1915941851,6.4506274402,0.1990358975,0.007008545
29.8448329196,0.0095330733,75.1915941851,6.4506274402,0.1990358975,0.007008545
29.8527863978,0.0095330733,75.1915941851,6.4506274402,0.1992114721,0.007008545
28.7679435025,0.0095330733,75.1915941851,8.8643787675,0.1992114721,0.007008545
28.7679435025,0.0095330733,75.1915941851,8.8643787675,0.198296715,0.0070113616
28.7679435025,0.0095330733,75.1915941851,8.8643787675,0.198296715,0.0070167905
28.7679435025,0.0095330733,75.1915941851,9.2707415614,0.198296715,0.0070167905
28.8140550923,0.0095330733,75.1915941851,9.2707415614,0.198296715,0.0070167905
28.8140550923,0.0095330733,75.1915941851,7.4622596595,0.198296715,0.0070167905
28.8140550923,0.0270792145,75.1915941851,7.4622596595,0.198296715,0.0070167905
29.1228067046,0.0270792145,75.1915941851,7.4622596595,0.1989531791,0.0070167905
29.1228067046,0.0065646358,75.4469496926,8.5367241375,0.1989531791,0.0070167905
29.1228067046,0.0065646358,75.4469496926,7.9729919689,0.1989531791,0.0070167905
29.1228067046,0.0065646358,75.4469496926,7.5522801344,0.1989531791,0.0070167905
29.1228067046,0.0284165273,75.4469496926,6.8531862626,0.1989531791,0.0070167905
29.6716259071,0.0431758395,75.6984151413,6.8531862626,0.1989531791,0.0070167905
29.6716259071,0.0431758395,75.6984151413,6.8531862626,0.1989531791,0.0070167905
29.6716259071,0.0431758395,75.6984151413,7.8544786454,0.1989531791,0.0070027705
29.6716259071,0.0370400411,75.6984151413,7.8544786454,0.1989531791,0.0070140944
29.6716259071,0.0370400411,75.6984151413,6.8287038875,0.1989531791,0.0070140944
29.1118460068,0.0370400411,75.6984151413,6.5962793431,0.1989531791,0.0070140944
29.1118460068,0.0370400411,75.8103087405,7.8692067935,0.1989531791,0.0070140944
29.1118460068,0.0480796584,75.8103087405,7.8692067935,0.1989531791,0.0070049187
29.1118460068,0.0480796584,75.8103087405,7.4834618491,0.1989531791,0.0070049187
28.1756956708,0.0480796584,72.5990527825,7.4834618491,0.1989531791,0.0070049187
28.1756956708,0.0480796584,73.3101934254,6.7481953102,0.1989531791,0.0070049187
28.1756956708,0.0480796584,75.2153525857,6.9051111987,0.1989531791,0.0070049187
29.4882408397,0.0480796584,75.9954535695,6.9051111987,0.1991327034,0.0070049187
29.4882408397,0.0480796584,75.8599613518,7.6287902796,0.1991327034,0.0070049187
29.4882408397,0.0002192596,75.8599613518,7.7731725223,0.1991327034,0.0070049187
29.4882408397,0.0087424584,75.8599613518,7.7731725223,0.1991327034,0.0070049187
29.4882408397,0.0087424584,75.7496510393,7.7731725223,0.1991327034,0.0070049464
29.4882408397,0.0087424584,75.7496510393,7.7731725223,0.1991327034,0.0070049464
29.4882408397,0.0087424584,75.7496510393,7.7731725223,0.1991327034,0.0070049464
29.3198138411,0.0226330419,75.7496510393,8.0867375478,0.1991327034,0.0070049464
29.3198138411,0.0226330419,75.7496510393,8.0867375478,0.1995675649,0.0070049464
29.3198138411,0.0226330419,75.7496510393,8.0867375478,0.1995675649,0.0069926443
29.3198138411,0.0226330419,75.7496510393,8.0867375478,0.1995675649,0.0069926443
29.7238916,0.0385589848,75.7496510393,8.3162341238,0.1995675649,0.0069926443
29.7238916,0.0385589848,75.7496510393,8.3162341238,0.2004631795,0.0069926443
29.7238916,0.0278312747,75.7496510393,6.5240841981,0.2004631795,0.0069784073
29.7238916,0.0255054448,75.7496510393,6.5240841981,0.2004631795,0.0069784073
29.7238916,0.0255054448,75.7496510393,9.5024131608,0.2006111401,0.0069784073
29.7238916,0.0255054448,75.7496510393,9.5024131608,0.2006111401,0.0069784073
28.2602594798,0.0071079191,75.7496510393,9.6502754789,0.2006111401,0.0069796127
30.3788835601,0.0071079191,75.7496510393,9.6502754789,0.2006111401,0.0069871527
30.3788835601,0.0071079191,75.7496510393,9.6502754789,0.2006111401,0.0069871527
30.3788835601,0.0071079191,75.7496510393,9.6502754789,0.2006111401,0.0069871527
30.5936553462,0.0071079191,75.7496510393,7.5441244335,0.2003629195,0.0069871527
27.9232697913,0.0071079191,75.7496510393,8.2378619586,0.2003629195,0.0069871527
28.1667259559,0.0071079191,75.7496510393,8.2378619586,0.2007782846,0.0069878564
29.084552002,0.0071079191,74.4434558839,8.6627294859,0.2007782846,0.0069878564
29.084552002,0.0071079191,74.4434558839,8.6627294859,0.2010876546,0.0069878564
29.084552002,0.0071079191,74.4434558839,7.5714115062,0.2002989846,0.0069878564
29.084552002,0.0071079191,74.4434558839,7.5714115062,0.2002989846,0.0069878564
29.084552002,0.0071079191,76.262871658,7.7439288097,0.2002989846,0.0069878564
29.084552002,0.0071079191,76.262871658,8.2135511605,0.2002467302,0.0069847051
29.084552002,0.0071079191,76.262871658,8.6113796724,0.2002240824,0.0069847051
29.084552002,0.022201556,75.1123625397,8.6113796724,0.2002240824,0.0069847051
29.084552002,0.022201556,75.1123625397,8.6113796724,0.2002240824,0.0069847051
29.084552002,0.022201556,75.1123625397,8.6221548138,0.2002240824,0.0069847051
29.084552002,0.0223707866,75.1123625397,8.6221548138,0.2002240824,0.0069803098
29.084552002,0.0223707866,74.917230707,8.1746936323,0.2001293439,0.0069803098
28.7652790506,0.0378563853,75.6375902214,8.1746936323,0.1994675373,0.0069897798
28.7652790506,0.0315809475,75.6375902214,8.1746936323,0.1994675373,0.0069897798
28.7652790506,0.0315809475,75.6375902214,7.8297983348,0.2000320565,0.0069897798
28.7254432918,0.0189282296,75.6375902214,7.8297983348,0.200613759,0.0069897798
28.7254432918,0.0189282296,75.6375902214,7.2167833091,0.200613759,0.0069897798
28.7254432918,0.0222030162,75.6375902214,8.7928506253,0.200613759,0.0069890834
28.7254432918,0.0222030162,75.6375902214,8.7928506253,0.200613759,0.0069890834
28.7254432918,0.0222030162,75.6375902214,8.7928506253,0.200613759,0.0069890834
28.7254432918,0.0222030162,75.6375902214,6.1603805172,0.200613759,0.0069890834
28.7254432918,0.0222030162,73.8384745983,9.3112153412,0.2003775461,0.0069890834
28.7254432918,0.0222030162,74.5980806776,7.5266510198,0.2003775461,0.0069890834
28.7254432918,0.0135369604,74.5980806776,7.5266510198,0.2003775461,0.0069890834
28.7254432918,0.0135369604,72.5697724218,7.5266510198,0.2003775461,0.0069699575
28.7254432918,0.0135369604,72.5697724218,8.032448217,0.2014116073,0.0069699575
28.7254432918,0.0042536062,78.0462082814,8.032448217,0.2015469802,0.0069687376
28.7254432918,0.0042536062,77.5067153474,8.2446156242,0.2015469802,0.0069687376
29.6396919013,0.0042536062,77.3922886115,8.2446156242,0.2015469802,0.0069687376
29.6396919013,0.0042536062,77.6353590527,7.7395604641,0.2015469802,0.0069687376
29.6396919013,0.0042536062,76.225230947,7.7395604641,0.2015469802,0.0069687376
29.6396919013,0.0042536062,78.8295025563,7.7395604641,0.2015469802,0.0069687376
30.3259249875,0.0086802415,78.8295025563,7.7395604641,0.2015469802,0.0069687376
30.3259249875,0.0086802415,75.9203028232,8.3607711223,0.2015469802,0.0069687376
30.3259249875,0.0086802415,75.9203028232,8.3607711223,0.2015469802,0.0069687376
30.3259249875,0.0086802415,76.0348087951,8.3607711223,0.2008390825,0.0069687376
28.9225001621,0.0086802415,75.4837863575,8.3607711223,0.2008390825,0.0069687376
28.9225001621,0.0334142613,75.4837863575,8.3607711223,0.2008390825,0.0069687376
28.9225001621,0.0334142613,75.4837863575,7.0830097281,0.2014411592,0.0069687376
28.9225001621,0.0537339826,75.4837863575,5.9667203343,0.2014411592,0.0069687376
28.9225001621,0.0537339826,75.4837863575,6.630160068,0.2020360243,0.0069687376
29.1999499202,0.0537339826,75.4837863575,6.630160068,0.2020360243,0.0069687376
29.1999499202,0.0537339826,75.4837863575,6.630160068,0.2020360243,0.0069687376
29.1999499202,0.0537339826,75.4837863575,7.2040018302,0.2020360243,0.0069687376
29.1999499202,0.0537339826,75.4837863575,7.2040018302,0.2020360243,0.0069687376
29.4932144477,0.0537339826,75.4837863575,7.2040018302,0.2020360243,0.0069687376
30.0200026599,0.0537339826,75.4837863575,7.2040018302,0.2012432178,0.0069687376
29.7227416514,0.0274717649,75.4837863575,7.2040018302,0.2012432178,0.0069705785
29.7227416514,0.0274717649,75.4837863575,7.2040018302,0.2012432178,0.0069689569
29.7227416514,0.0454557581,75.4837863575,7.2040018302,0.201002778,0.0069815184
29.7227416514,0.0454557581,75.4837863575,7.2040018302,0.201002778,0.0069815184
29.2892870087,0.0454557581,75.4837863575,7.2040018302,0.201002778,0.0069748706
29.2892870087,0.0454557581,75.8541566432,7.2040018302,0.201002778,0.0069748706
29.2892870087,0.036697685,75.8541566432,7.3945084065,0.201002778,0.0069827714
29.2892870087,0.036697685,74.8514592284,7.0616367699,0.201002778,0.0069827714
29.2892870087,0.0613950607,74.8514592284,7.0616367699,0.2006884723,0.0069827714
29.2892870087,0.0371305266,76.3589293511,7.0616367699,0.2006884723,0.0069827714
29.2892870087,0.0371305266,76.1903620498,7.0616367699,0.2006884723,0.0069827714
29.2892870087,0.0371305266,76.1903620498,7.0616367699,0.2006884723,0.0069827714
29.2193433784,0.0371305266,76.1903620498,7.0616367699,0.2006884723,0.0069827714
29.2193433784,0.0371305266,76.1903620498,8.4899246493,0.2008598529,0.0069827714
29.2193433784,0.0179859887,76.1903620498,8.4899246493,0.2006745601,0.0069827714
29.2193433784,0.0179859887,75.1146552053,8.4899246493,0.2006745601,0.0069827714
28.9085235748,0.026992026,75.1146552053,8.4899246493,0.2006745601,0.0069848077
28.7827403947,0.026992026,75.1146552053,8.4899246493,0.2006745601,0.0069848077
28.7827403947,0.026992026,75.1146552053,8.4899246493,0.2006745601,0.00698318
28.7827403947,0.026992026,75.1146552053,8.4899246493,0.2006745601,0.00698318
29.4330049777,0.0250028813,75.1146552053,7.5056597864,0.2006745601,0.00698318
29.4330049777,0.0143914138,75.1146552053,7.5056597864,0.2008782363,0.00698318
29.4330049777,0.0210832633,75.7036058235,7.5056597864,0.2008782363,0.0069732493
29.4330049777,0.0210832633,75.7036058235,7.4898888442,0.2008782363,0.0069869526
29.0823826365,0.0267336018,75.7036058235,7.4898888442,0.2008782363,0.0069850662
29.0823826365,0.0267336018,75.7036058235,7.4898888442,0.2008782363,0.0069850662
29.0823826365,0.0267336018,75.7036058235,7.4898888442,0.2008782363,0.0069850662
29.1545794838,0.0267336018,75.7036058235,7.7694225926,0.2008782363,0.0069886636
29.1545794838,0.0267336018,75.7036058235,7.7694225926,0.2008782363,0.0069886636
29.1545794838,0.0267336018,75.7036058235,7.7694225926,0.2008782363,0.006969972
29.1545794838,0.0267336018,75.7036058235,7.7694225926,0.2008782363,0.006969972
29.1545794838,0.0267336018,75.7036058235,8.4286077994,0.2008782363,0.0069741568
29.1545794838,0.0267336018,75.7036058235,8.4286077994,0.2008782363,0.0069741568
29.1545794838,0.0114289675,75.7036058235,8.4286077994,0.2008782363,0.0069741568
29.1545794838,0.0114289675,75.5285400547,8.3009812509,0.2006741207,0.0069820233
29.1545794838,0.0114289675,75.5285400547,8.3143719736,0.2006741207,0.0069820233
29.1545794838,0.0114289675,75.2433947708,8.3143719736,0.2006741207,0.006980085
29.1545794838,0.0114289675,75.2433947708,7.4838515455,0.2006741207,0.0069817145
29.1545794838,0.0114289675,75.2433947708,7.4838515455,0.2003277557,0.0069817145
29.1545794838,0.0114289675,75.2433947708,7.4838515455,0.2003277557,0.0069817145
29.1545794838,0.0507213259,75.2433947708,6.1908163192,0.2003277557,0.0070020994
29.1545794838,0.0507213259,75.2433947708,5.3920994979,0.2003277557,0.0070020994
29.1545794838,0.0507213259,75.2433947708,5.3920994979,0.1998159094,0.0070020994
29.1545794838,0.0507213259,75.2433947708,5.3332081436,0.1993504611,0.0070020994
29.1545794838,0.0698206106,75.5230533814,5.3332081436,0.1993504611,0.0070080436
29.1545794838,0.0698206106,75.5230533814,6.8434581682,0.1993504611,0.0070080436
29.1545794838,0.0190126751,75.5230533814,6.8434581682,0.1998244177,0.0069965583
29.1545794838,0.0190126751,75.5230533814,6.8434581682,0.1998244177,0.0069965583
29.1545794838,0.0397067852,75.5230533814,7.0382207124,0.2000158903,0.0069881489
29.1545794838,0.0397067852,75.5230533814,7.0382207124,0.2000158903,0.0069881489
29.1545794838,0.0397067852,75.5230533814,7.0382207124,0.2000158903,0.0069939701
29.1545794838,0.0397067852,75.5230533814,7.0382207124,0.2000158903,0.0069939701
29.1545794838,0.0273539993,75.5230533814,7.0382207124,0.2000158903,0.0069939701
29.1545794838,0.0436453008,75.5230533814,7.0382207124,0.2000158903,0.0069939701
29.4818957875,0.0436453008,75.5230533814,7.3155472216,0.2000158903,0.0069939701
29.4818957875,0.0436453008,75.5230533814,7.3155472216,0.2000158903,0.0069939701
29.102048765,0.0436453008,75.5230533814,7.3155472216,0.2000158903,0.0069939701
29.102048765,0.0436453008,75.5230533814,7.3155472216,0.2000158903,0.006990876
29.102048765,0.0436453008,75.5230533814,7.3155472216,0.200121301,0.006990876
29.102048765,0.0277566958,75.5230533814,7.3155472216,0.200121301,0.006990876
29.102048765,0.0580289762,75.5230533814,5.6985132511,0.2002393132,0.006990876
29.102048765,0.0580289762,75.5230533814,6.4020214543,0.2002393132,0.006990876
29.102048765,0.0580289762,74.9592809352,7.5716441445,0.2002393132,0.006990876
29.1176529905,0.0379742865,75.6008944925,7.5716441445,0.2002393132,0.0069904883
28.4599173372,0.0379742865,75.6008944925,7.5716441445,0.2002393132,0.0069904883
29.5424382611,0.0379742865,75.6008944925,7.5716441445,0.2002393132,0.0069904883
29.5424382611,0.0329144402,75.6008944925,7.5716441445,0.2002393132,0.0069836342
29.5424382611,0.0357197675,75.6008944925,7.5716441445,0.2002393132,0.0069836342
29.5424382611,0.0435804025,75.6008944925,7.5716441445,0.2002393132,0.0069960009
29.5424382611,0.0435804025,75.6008944925,7.5716441445,0.1993357902,0.0069960009
29.5424382611,0.0435804025,75.6008944925,7.5716441445,0.1993357902,0.0069960009
29.5424382611,0.0435804025,75.6008944925,7.5716441445,0.1993357902,0.0069960009
28.648527124,0.0139414973,75.6008944925,7.5716441445,0.1996153891,0.0069960009
28.648527124,0.0295971018,75.6008944925,7.5716441445,0.1996153891,0.0069960009
29.3088081889,0.03076373,75.6008944925,7.5716441445,0.1996153891,0.0069960009
29.3088081889,0.0329285822,75.6008944925,7.5716441445,0.1996153891,0.0069960009
